Date,AMBV,ODONT,VIVO,PETRO,BBRAS,BOVA
2015-02-24,18.479999542236328,10.109999656677246,43.70000076293945,9.899999618530273,23.649999618530273,50.40999984741211
2015-02-25,18.25,10.130000114440918,43.209999084472656,9.399999618530273,23.149999618530273,50.36000061035156
2015-02-26,18.489999771118164,10.489999771118164,41.810001373291016,9.229999542236328,23.010000228881836,50.310001373291016
2015-02-27,18.309999465942383,10.470000267028809,43.5,9.550000190734863,23.719999313354492,50.0099983215332
2015-03-02,18.100000381469727,10.680000305175781,43.0,9.420000076293945,23.670000076293945,49.59000015258789
2015-03-03,18.43000030517578,10.710000038146973,41.77000045776367,9.569999694824219,23.6299991607666,49.83000183105469
2015-03-04,18.309999465942383,10.989999771118164,40.20000076293945,9.270000457763672,22.440000534057617,49.06999969482422
2015-03-05,18.360000610351562,10.699999809265137,40.599998474121094,9.239999771118164,22.540000915527344,48.95000076293945
2015-03-06,18.229999542236328,10.600000381469727,41.0,9.25,22.0,48.54999923706055
2015-03-09,18.239999771118164,10.449999809265137,40.400001525878906,8.920000076293945,21.139999389648438,47.75
2015-03-10,17.700000762939453,10.619999885559082,40.459999084472656,8.520000457763672,21.270000457763672,46.95000076293945
2015-03-11,18.139999389648438,10.720000267028809,41.09000015258789,8.739999771118164,21.610000610351562,47.52000045776367
2015-03-12,18.040000915527344,10.979999542236328,42.0,8.470000267028809,21.899999618530273,47.45000076293945
2015-03-13,18.139999389648438,11.029999732971191,42.470001220703125,8.34000015258789,21.3700008392334,47.209999084472656
2015-03-16,18.0,10.890000343322754,42.0,8.390000343322754,21.3700008392334,47.380001068115234
2015-03-17,18.170000076293945,10.739999771118164,42.150001525878906,8.859999656677246,22.450000762939453,48.91999816894531
2015-03-18,18.43000030517578,10.850000381469727,42.88999938964844,9.199999809265137,24.040000915527344,50.099998474121094
2015-03-19,18.5,10.739999771118164,41.59000015258789,8.920000076293945,22.969999313354492,49.54999923706055
2015-03-20,18.670000076293945,10.850000381469727,40.599998474121094,9.220000267028809,23.940000534057617,50.31999969482422
2015-03-23,18.84000015258789,10.869999885559082,39.75,9.329999923706055,23.959999084472656,50.43000030517578
2015-03-24,18.649999618530273,11.050000190734863,40.31999969482422,9.420000076293945,23.530000686645508,50.040000915527344
2015-03-25,18.420000076293945,11.279999732971191,40.970001220703125,9.800000190734863,22.989999771118164,50.290000915527344
2015-03-26,18.079999923706055,11.0,39.5,9.329999923706055,22.09000015258789,49.11000061035156
2015-03-27,18.280000686645508,10.619999885559082,39.06999969482422,9.359999656677246,22.15999984741211,48.65999984741211
2015-03-30,18.649999618530273,10.880000114440918,39.709999084472656,9.710000038146973,22.81999969482422,49.81999969482422
2015-03-31,18.479999542236328,10.899999618530273,40.72999954223633,9.65999984741211,22.90999984741211,49.5
2015-04-01,18.950000762939453,11.050000190734863,40.4900016784668,10.260000228881836,23.770000457763672,50.79999923706055
2015-04-02,18.850000381469727,11.09000015258789,40.689998626708984,10.6899995803833,24.600000381469727,51.5
2015-04-06,19.239999771118164,11.399999618530273,40.0,10.710000038146973,25.479999542236328,52.099998474121094
2015-04-07,19.440000534057617,11.210000038146973,38.7599983215332,10.920000076293945,24.68000030517578,52.20000076293945
2015-04-08,19.43000030517578,10.850000381469727,39.0099983215332,10.569999694824219,24.350000381469727,52.220001220703125
2015-04-09,19.329999923706055,10.829999923706055,39.5,11.579999923706055,23.459999084472656,52.27000045776367
2015-04-10,19.520000457763672,10.699999809265137,39.25,11.8100004196167,24.299999237060547,52.650001525878906
2015-04-13,19.40999984741211,10.5,39.20000076293945,12.270000457763672,24.25,52.61000061035156
2015-04-14,19.1200008392334,10.819999694824219,38.400001525878906,12.460000038146973,24.06999969482422,52.529998779296875
2015-04-15,19.139999389648438,10.760000228881836,38.5,13.34000015258789,25.030000686645508,53.25
2015-04-16,19.100000381469727,10.609999656677246,39.0,12.979999542236328,25.790000915527344,53.029998779296875
2015-04-17,19.06999969482422,10.699999809265137,38.75,12.949999809265137,24.549999237060547,52.45000076293945
2015-04-20,18.889999389648438,10.510000228881836,39.529998779296875,13.069999694824219,24.43000030517578,52.2400016784668
2015-04-22,18.959999084472656,10.619999885559082,40.5,13.0,25.420000076293945,53.029998779296875
2015-04-23,18.860000610351562,10.8100004196167,41.0,12.869999885559082,26.290000915527344,54.040000915527344
2015-04-24,18.93000030517578,10.75,40.689998626708984,13.220000267028809,27.190000534057617,54.97999954223633
2015-04-27,18.799999237060547,10.899999618530273,40.75,12.520000457763672,26.399999618530273,53.959999084472656
2015-04-28,18.899999618530273,10.75,41.9900016784668,12.770000457763672,26.5,54.20000076293945
2015-04-29,18.850000381469727,10.539999961853027,41.400001525878906,12.819999694824219,26.0,53.68000030517578
2015-04-30,18.950000762939453,10.510000228881836,42.0,13.0600004196167,26.6200008392334,54.619998931884766
2015-05-04,19.34000015258789,10.989999771118164,41.7400016784668,13.789999961853027,26.440000534057617,55.83000183105469
2015-05-05,19.56999969482422,11.15999984741211,40.599998474121094,14.430000305175781,27.170000076293945,56.41999816894531
2015-05-06,19.84000015258789,11.039999961853027,40.38999938964844,13.789999961853027,27.110000610351562,55.43000030517578
2015-05-07,19.510000228881836,11.149999618530273,40.20000076293945,13.65999984741211,27.860000610351562,55.31999969482422
2015-05-08,19.8799991607666,11.270000457763672,39.90999984741211,13.510000228881836,28.0,55.5
2015-05-11,19.729999542236328,11.0,39.65999984741211,13.770000457763672,28.059999465942383,55.52000045776367
2015-05-12,19.440000534057617,11.050000190734863,39.04999923706055,13.729999542236328,27.510000228881836,55.18000030517578
2015-05-13,19.5,11.029999732971191,39.88999938964844,13.979999542236328,27.0,54.77000045776367
2015-05-14,19.399999618530273,11.199999809265137,41.0,13.899999618530273,25.959999084472656,55.06999969482422
2015-05-15,19.670000076293945,11.350000381469727,40.0,14.039999961853027,26.219999313354492,55.59000015258789
2015-05-18,19.280000686645508,11.4399995803833,39.79999923706055,13.699999809265137,26.040000915527344,54.4900016784668
2015-05-19,19.239999771118164,11.449999809265137,39.650001525878906,12.890000343322754,25.270000457763672,53.93000030517578
2015-05-20,18.479999542236328,11.5,38.810001373291016,12.84000015258789,25.030000686645508,53.34000015258789
2015-05-21,18.84000015258789,11.399999618530273,38.099998474121094,13.479999542236328,24.6299991607666,53.54999923706055
2015-05-22,18.75,11.449999809265137,38.0,13.069999694824219,23.350000381469727,52.93000030517578
2015-05-25,18.899999618530273,11.4399995803833,37.40999984741211,12.829999923706055,24.200000762939453,53.0
2015-05-26,18.530000686645508,11.5,35.900001525878906,12.390000343322754,23.549999237060547,52.2400016784668
2015-05-27,18.5,11.350000381469727,37.349998474121094,12.539999961853027,23.940000534057617,52.650001525878906
2015-05-28,18.479999542236328,11.399999618530273,37.4900016784668,12.649999618530273,23.399999618530273,52.38999938964844
2015-05-29,18.530000686645508,11.170000076293945,38.20000076293945,12.329999923706055,22.739999771118164,51.349998474121094
2015-06-01,18.600000381469727,11.449999809265137,37.959999084472656,12.359999656677246,22.8799991607666,51.459999084472656
2015-06-02,18.549999237060547,11.4399995803833,37.400001525878906,12.880000114440918,23.450000762939453,52.619998931884766
2015-06-03,18.420000076293945,11.399999618530273,37.599998474121094,12.789999961853027,22.600000381469727,52.040000915527344
2015-06-05,18.700000762939453,11.479999542236328,37.0,12.569999694824219,22.329999923706055,51.369998931884766
2015-06-08,18.459999084472656,11.3100004196167,36.0,12.569999694824219,22.229999542236328,51.25
2015-06-09,18.530000686645508,11.300000190734863,35.75,13.0,22.520000457763672,51.349998474121094
2015-06-10,18.760000228881836,11.25,36.439998626708984,13.079999923706055,23.209999084472656,52.349998474121094
2015-06-11,18.670000076293945,11.350000381469727,36.20000076293945,13.100000381469727,23.06999969482422,52.08000183105469
2015-06-12,18.739999771118164,11.199999809265137,36.29999923706055,13.020000457763672,22.5,51.72999954223633
2015-06-15,18.299999237060547,11.15999984741211,35.400001525878906,13.010000228881836,22.459999084472656,51.630001068115234
2015-06-16,18.729999542236328,11.149999618530273,35.20000076293945,13.380000114440918,23.209999084472656,52.18000030517578
2015-06-17,18.65999984741211,10.970000267028809,35.900001525878906,13.140000343322754,22.549999237060547,51.63999938964844
2015-06-18,18.670000076293945,10.949999809265137,35.75,13.449999809265137,23.280000686645508,52.61000061035156
2015-06-19,18.8700008392334,10.8100004196167,36.72999954223633,13.149999618530273,23.1200008392334,52.220001220703125
2015-06-22,18.950000762939453,11.100000381469727,35.630001068115234,13.170000076293945,23.559999465942383,52.29999923706055
2015-06-23,18.90999984741211,10.90999984741211,36.060001373291016,12.970000267028809,23.420000076293945,52.2599983215332
2015-06-24,18.899999618530273,10.989999771118164,36.310001373291016,13.220000267028809,23.8799991607666,52.25
2015-06-25,18.920000076293945,11.0,37.040000915527344,12.600000381469727,23.579999923706055,51.65999984741211
2015-06-26,19.139999389648438,10.899999618530273,37.54999923706055,13.210000038146973,24.5,52.380001068115234
2015-06-29,18.959999084472656,10.859999656677246,37.2599983215332,12.850000381469727,23.799999237060547,51.5099983215332
2015-06-30,18.989999771118164,10.859999656677246,37.0,12.6899995803833,24.280000686645508,51.459999084472656
2015-07-01,19.1299991607666,11.050000190734863,36.650001525878906,12.15999984741211,23.969999313354492,51.2400016784668
2015-07-02,19.040000915527344,11.199999809265137,37.54999923706055,12.350000381469727,23.899999618530273,51.52000045776367
2015-07-03,19.149999618530273,11.079999923706055,37.54999923706055,11.760000228881836,23.670000076293945,50.88999938964844
2015-07-06,19.219999313354492,11.180000305175781,37.5099983215332,11.510000228881836,23.850000381469727,50.650001525878906
2015-07-07,19.309999465942383,11.300000190734863,37.27000045776367,11.770000457763672,23.420000076293945,50.72999954223633
2015-07-08,19.100000381469727,11.149999618530273,36.459999084472656,11.460000038146973,23.15999984741211,50.220001220703125
2015-07-10,19.43000030517578,11.100000381469727,35.970001220703125,11.8100004196167,23.760000228881836,51.0
2015-07-13,19.540000915527344,11.079999923706055,36.5,11.789999961853027,23.899999618530273,51.5
2015-07-14,19.649999618530273,11.09000015258789,36.20000076293945,11.989999771118164,23.93000030517578,51.70000076293945
2015-07-15,19.75,11.0,36.310001373291016,11.779999732971191,23.93000030517578,51.36000061035156
2015-07-16,19.729999542236328,11.079999923706055,36.880001068115234,11.989999771118164,23.149999618530273,51.52000045776367
2015-07-17,19.700000762939453,11.0,36.0,11.40999984741211,22.600000381469727,50.7599983215332
2015-07-20,19.739999771118164,10.970000267028809,35.79999923706055,10.789999961853027,22.030000686645508,50.11000061035156
2015-07-21,19.6200008392334,11.020000457763672,35.349998474121094,10.729999542236328,22.0,49.93000030517578
2015-07-22,19.530000686645508,10.850000381469727,35.849998474121094,10.359999656677246,20.940000534057617,49.36000061035156
2015-07-23,19.190000534057617,10.510000228881836,34.959999084472656,10.119999885559082,20.610000610351562,48.2400016784668
2015-07-24,18.959999084472656,10.619999885559082,34.5099983215332,10.029999732971191,20.40999984741211,47.779998779296875
2015-07-27,18.68000030517578,10.550000190734863,34.0,9.5,21.030000686645508,47.349998474121094
2015-07-28,18.790000915527344,10.770000457763672,34.68000030517578,10.020000457763672,21.0,48.18000030517578
2015-07-29,18.610000610351562,10.8100004196167,37.29999923706055,10.699999809265137,21.93000030517578,48.7400016784668
2015-07-30,18.889999389648438,10.75,38.0,10.420000076293945,21.549999237060547,48.43000030517578
2015-07-31,19.469999313354492,11.119999885559082,38.66999816894531,10.489999771118164,22.049999237060547,49.369998931884766
2015-08-03,19.600000381469727,11.149999618530273,37.25,10.029999732971191,22.239999771118164,48.689998626708984
2015-08-04,19.729999542236328,11.390000343322754,36.0099983215332,10.15999984741211,21.450000762939453,48.59000015258789
2015-08-05,19.950000762939453,11.300000190734863,37.02000045776367,10.010000228881836,21.700000762939453,48.779998779296875
2015-08-06,19.8799991607666,10.699999809265137,37.5,10.34000015258789,21.100000381469727,48.540000915527344
2015-08-07,19.3799991607666,10.579999923706055,35.95000076293945,9.6899995803833,20.479999542236328,47.04999923706055
2015-08-10,19.540000915527344,10.890000343322754,37.56999969482422,9.989999771118164,21.020000457763672,47.880001068115234
2015-08-11,19.729999542236328,10.449999809265137,36.599998474121094,9.979999542236328,21.280000686645508,48.150001525878906
2015-08-12,18.899999618530273,10.34000015258789,34.75,9.819999694824219,20.34000015258789,46.939998626708984
2015-08-13,18.65999984741211,10.3100004196167,34.540000915527344,9.5,19.450000762939453,46.5099983215332
2015-08-14,18.559999465942383,10.119999885559082,34.29999923706055,9.300000190734863,19.299999237060547,46.099998474121094
2015-08-17,18.59000015258789,10.300000190734863,34.310001373291016,9.149999618530273,18.979999542236328,45.869998931884766
2015-08-18,18.68000030517578,10.350000381469727,34.900001525878906,8.989999771118164,19.6200008392334,46.040000915527344
2015-08-19,18.1200008392334,10.289999961853027,34.369998931884766,8.739999771118164,18.40999984741211,45.150001525878906
2015-08-20,18.479999542236328,10.0,33.5,8.6899995803833,18.600000381469727,45.16999816894531
2015-08-21,18.059999465942383,9.75,33.06999969482422,8.300000190734863,18.559999465942383,44.29999923706055
2015-08-24,18.079999923706055,9.350000381469727,32.65999984741211,7.889999866485596,17.93000030517578,42.900001525878906
2015-08-25,18.309999465942383,9.609999656677246,33.0,7.849999904632568,17.700000762939453,43.060001373291016
2015-08-26,18.860000610351562,9.800000190734863,34.0,8.130000114440918,18.56999969482422,44.65999984741211
2015-08-27,19.059999465942383,9.949999809265137,34.09000015258789,8.920000076293945,19.229999542236328,46.29999923706055
2015-08-28,19.239999771118164,9.800000190734863,34.380001068115234,9.020000457763672,18.780000686645508,45.79999923706055
2015-08-31,19.09000015258789,9.779999732971191,34.5,9.1899995803833,17.829999923706055,45.34000015258789
2015-09-01,18.709999084472656,9.649999618530273,33.25,8.59000015258789,17.3700008392334,44.16999816894531
2015-09-02,19.139999389648438,9.5600004196167,34.20000076293945,8.819999694824219,17.399999618530273,45.09000015258789
2015-09-03,19.6299991607666,9.5,34.20000076293945,8.760000228881836,17.829999923706055,45.81999969482422
2015-09-04,19.850000381469727,9.630000114440918,33.95000076293945,8.510000228881836,17.040000915527344,45.099998474121094
2015-09-08,19.610000610351562,9.649999618530273,33.22999954223633,8.640000343322754,17.100000381469727,45.34000015258789
2015-09-09,19.209999084472656,9.75,33.91999816894531,8.390000343322754,17.149999618530273,45.25
2015-09-10,19.170000076293945,9.649999618530273,34.0,7.96999979019165,16.850000381469727,45.130001068115234
2015-09-11,18.860000610351562,9.550000190734863,33.5,7.659999847412109,16.399999618530273,44.880001068115234
2015-09-14,18.860000610351562,9.670000076293945,34.150001525878906,7.71999979019165,17.079999923706055,46.099998474121094
2015-09-15,19.059999465942383,9.649999618530273,34.279998779296875,7.650000095367432,17.700000762939453,45.900001525878906
2015-09-16,19.450000762939453,9.920000076293945,34.599998474121094,8.140000343322754,17.8700008392334,47.09000015258789
2015-09-17,19.489999771118164,10.0,34.38999938964844,7.860000133514404,17.829999923706055,47.119998931884766
2015-09-18,19.469999313354492,9.8100004196167,34.66999816894531,7.599999904632568,16.829999923706055,45.790000915527344
2015-09-21,19.329999923706055,9.699999809265137,33.349998474121094,7.300000190734863,16.290000915527344,45.209999084472656
2015-09-22,19.399999618530273,9.600000381469727,32.29999923706055,6.96999979019165,16.280000686645508,44.939998626708984
2015-09-23,19.170000076293945,9.649999618530273,31.3700008392334,6.820000171661377,15.699999809265137,43.88999938964844
2015-09-24,19.1200008392334,9.329999923706055,30.510000228881836,6.960000038146973,15.729999542236328,44.0
2015-09-28,19.280000686645508,9.630000114440918,30.59000015258789,6.440000057220459,14.489999771118164,42.75
2015-09-29,19.360000610351562,9.65999984741211,30.540000915527344,6.590000152587891,14.329999923706055,42.95000076293945
2015-09-30,19.420000076293945,9.550000190734863,30.899999618530273,7.239999771118164,15.199999809265137,43.43000030517578
2015-10-01,19.700000762939453,9.710000038146973,31.149999618530273,7.019999980926514,14.90999984741211,44.029998779296875
2015-10-02,20.059999465942383,9.850000381469727,31.020000457763672,7.769999980926514,15.920000076293945,45.459999084472656
2015-10-05,20.350000381469727,10.069999694824219,32.0,7.820000171661377,16.15999984741211,46.130001068115234
2015-10-06,19.889999389648438,9.90999984741211,31.799999237060547,8.1899995803833,16.530000686645508,46.189998626708984
2015-10-07,20.0,9.9399995803833,32.47999954223633,8.470000267028809,17.93000030517578,47.5
2015-10-08,19.68000030517578,10.130000114440918,32.970001220703125,8.75,17.670000076293945,47.59000015258789
2015-10-09,19.790000915527344,10.109999656677246,33.20000076293945,8.800000190734863,18.510000228881836,47.790000915527344
2015-10-13,18.700000762939453,9.90999984741211,31.649999618530273,8.130000114440918,16.969999313354492,45.93000030517578
2015-10-14,18.399999618530273,10.0,31.0,7.960000038146973,16.809999465942383,45.29999923706055
2015-10-15,19.110000610351562,10.029999732971191,31.489999771118164,8.0,16.56999969482422,45.790000915527344
2015-10-16,19.290000915527344,10.100000381469727,30.420000076293945,7.949999809265137,16.280000686645508,45.849998474121094
2015-10-19,19.469999313354492,9.949999809265137,30.420000076293945,7.949999809265137,17.0,46.0
2015-10-20,19.579999923706055,9.899999618530273,31.049999237060547,8.050000190734863,16.450000762939453,45.54999923706055
2015-10-21,19.700000762939453,9.930000305175781,31.0,7.75,16.649999618530273,45.560001373291016
2015-10-22,19.65999984741211,9.829999923706055,32.0,8.020000457763672,16.899999618530273,46.29999923706055
2015-10-23,19.770000457763672,10.0,31.600000381469727,7.989999771118164,16.670000076293945,45.959999084472656
2015-10-26,19.68000030517578,10.020000457763672,33.099998474121094,7.849999904632568,16.34000015258789,45.779998779296875
2015-10-27,19.809999465942383,10.010000228881836,32.900001525878906,7.599999904632568,16.559999465942383,45.54999923706055
2015-10-28,19.639999389648438,10.050000190734863,32.150001525878906,7.949999809265137,16.280000686645508,45.34000015258789
2015-10-29,19.0,9.970000267028809,32.599998474121094,7.610000133514404,15.5,44.18000030517578
2015-10-30,19.09000015258789,9.880000114440918,33.75,7.710000038146973,15.970000267028809,44.400001525878906
2015-11-03,19.600000381469727,10.25,35.0,8.479999542236328,17.3799991607666,46.630001068115234
2015-11-04,19.600000381469727,10.100000381469727,34.849998474121094,8.079999923706055,17.450000762939453,46.18000030517578
2015-11-05,19.459999084472656,10.270000457763672,33.5,8.109999656677246,18.299999237060547,46.45000076293945
2015-11-06,18.969999313354492,10.600000381469727,33.77000045776367,7.820000171661377,17.399999618530273,45.529998779296875
2015-11-09,18.700000762939453,10.149999618530273,33.209999084472656,7.909999847412109,17.15999984741211,44.7599983215332
2015-11-10,18.649999618530273,10.199999809265137,32.900001525878906,7.610000133514404,17.1299991607666,44.93000030517578
2015-11-11,19.059999465942383,10.119999885559082,34.40999984741211,7.71999979019165,17.260000228881836,45.779998779296875
2015-11-12,18.889999389648438,10.25,34.40999984741211,7.579999923706055,17.209999084472656,45.33000183105469
2015-11-13,19.100000381469727,10.170000076293945,34.40999984741211,7.269999980926514,17.06999969482422,45.220001220703125
2015-11-16,19.049999237060547,10.399999618530273,33.66999816894531,7.699999809265137,17.299999237060547,45.439998626708984
2015-11-17,19.1200008392334,10.5,33.52000045776367,7.760000228881836,17.610000610351562,45.88999938964844
2015-11-18,19.170000076293945,10.350000381469727,33.52000045776367,7.820000171661377,17.739999771118164,46.08000183105469
2015-11-19,19.350000381469727,10.180000305175781,33.84000015258789,7.840000152587891,18.729999542236328,46.70000076293945
2015-11-23,19.059999465942383,10.449999809265137,33.40999984741211,8.079999923706055,18.56999969482422,46.459999084472656
2015-11-24,18.940000534057617,10.359999656677246,33.400001525878906,8.5,18.600000381469727,46.790000915527344
2015-11-25,18.600000381469727,10.149999618530273,32.95000076293945,7.900000095367432,17.399999618530273,45.40999984741211
2015-11-26,18.809999465942383,10.100000381469727,32.400001525878906,7.920000076293945,17.850000381469727,45.650001525878906
2015-11-27,18.56999969482422,10.199999809265137,32.2400016784668,7.599999904632568,17.290000915527344,44.59000015258789
2015-11-30,18.639999389648438,9.949999809265137,32.2599983215332,7.670000076293945,16.290000915527344,43.70000076293945
2015-12-01,18.729999542236328,9.920000076293945,31.899999618530273,7.489999771118164,16.290000915527344,43.529998779296875
2015-12-02,18.440000534057617,9.960000038146973,32.0,7.519999980926514,16.420000076293945,43.459999084472656
2015-12-03,18.75,10.319999694824219,32.0,7.980000019073486,17.799999237060547,44.970001220703125
2015-12-04,18.540000915527344,10.399999618530273,31.5,7.519999980926514,17.31999969482422,44.099998474121094
2015-12-07,18.600000381469727,10.220000267028809,31.399999618530273,7.190000057220459,17.25,43.95000076293945
2015-12-08,18.139999389648438,10.260000228881836,31.25,7.130000114440918,17.079999923706055,43.04999923706055
2015-12-09,18.479999542236328,10.3100004196167,31.5,7.650000095367432,18.799999237060547,44.650001525878906
2015-12-10,18.299999237060547,10.199999809265137,32.4900016784668,7.449999809265137,18.0,44.31999969482422
2015-12-11,18.280000686645508,10.1899995803833,32.2400016784668,7.25,17.649999618530273,43.91999816894531
2015-12-14,18.049999237060547,9.850000381469727,32.25,7.210000038146973,16.639999389648438,43.43000030517578
2015-12-15,17.850000381469727,9.859999656677246,32.56999969482422,7.420000076293945,16.760000228881836,43.5
2015-12-16,18.139999389648438,9.800000190734863,33.599998474121094,7.289999961853027,16.5,43.7400016784668
2015-12-17,18.149999618530273,9.920000076293945,32.88999938964844,7.199999809265137,16.389999389648438,43.7400016784668
2015-12-18,17.799999237060547,9.75,31.25,7.019999980926514,15.949999809265137,42.58000183105469
2015-12-21,18.0,9.5,31.200000762939453,6.639999866485596,14.90999984741211,41.95000076293945
2015-12-22,17.950000762939453,9.569999694824219,31.3799991607666,6.789999961853027,15.0,42.22999954223633
2015-12-23,18.200000762939453,9.59000015258789,32.400001525878906,6.929999828338623,14.850000381469727,42.75
2015-12-28,18.139999389648438,9.579999923706055,30.799999237060547,6.699999809265137,14.979999542236328,42.5
2015-12-29,18.200000762939453,9.510000228881836,31.149999618530273,6.690000057220459,14.800000190734863,42.41999816894531
2015-12-30,17.850000381469727,9.449999809265137,33.9900016784668,6.699999809265137,14.739999771118164,42.130001068115234
2016-01-04,17.209999084472656,9.010000228881836,30.350000381469727,6.869999885559082,14.239999771118164,41.099998474121094
2016-01-05,17.479999542236328,9.390000343322754,30.399999618530273,6.679999828338623,14.289999961853027,41.18000030517578
2016-01-06,17.309999465942383,9.5,30.450000762939453,6.400000095367432,14.289999961853027,40.5
2016-01-07,16.850000381469727,9.239999771118164,30.440000534057617,6.260000228881836,13.949999809265137,39.470001220703125
2016-01-08,17.06999969482422,9.279999732971191,28.979999542236328,6.269999980926514,13.949999809265137,39.34000015258789
2016-01-11,16.799999237060547,9.300000190734863,29.299999237060547,6.090000152587891,13.550000190734863,38.720001220703125
2016-01-12,16.979999542236328,9.180000305175781,29.399999618530273,5.53000020980835,13.079999923706055,38.380001068115234
2016-01-13,16.829999923706055,9.100000381469727,29.25,5.269999980926514,12.84000015258789,37.75
2016-01-14,16.850000381469727,9.199999809265137,29.889999389648438,5.690000057220459,13.5600004196167,38.27000045776367
2016-01-15,16.59000015258789,9.199999809265137,29.100000381469727,5.170000076293945,13.039999961853027,37.47999954223633
2016-01-18,16.239999771118164,9.010000228881836,29.0,4.800000190734863,12.960000038146973,36.75
2016-01-19,16.75,9.100000381469727,29.700000762939453,4.659999847412109,12.84000015258789,36.849998474121094
2016-01-20,16.540000915527344,9.0,29.489999771118164,4.429999828338623,12.720000267028809,36.5
2016-01-21,16.31999969482422,9.210000038146973,29.5,4.5,12.710000038146973,36.599998474121094
2016-01-22,16.850000381469727,9.270000457763672,30.399999618530273,4.409999847412109,13.0,36.86000061035156
2016-01-26,16.84000015258789,9.25,29.6299991607666,4.199999809265137,12.890000343322754,36.45000076293945
2016-01-27,17.81999969482422,9.4399995803833,30.5,4.570000171661377,12.699999809265137,37.47999954223633
2016-01-28,17.889999389648438,9.65999984741211,29.649999618530273,4.599999904632568,12.979999542236328,37.400001525878906
2016-01-29,18.65999984741211,10.100000381469727,31.0,4.840000152587891,13.850000381469727,39.189998626708984
2016-02-01,18.399999618530273,10.119999885559082,30.010000228881836,4.71999979019165,14.15999984741211,39.29999923706055
